antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Wireframing, Information Architecture",Usability Testing,0.0385,0.0415,0.037,0.961038961038961,23.157565326240025,1.0,0.035402249999999996,24.60149999999999,0.9951300754732892,0.8604651162790696,0.9593520720281283,0.9263026130496009
"User Research, Adobe Xd",Prototyping,0.0385,0.0415,0.037,0.961038961038961,23.157565326240025,1.0,0.035402249999999996,24.60149999999999,0.9951300754732892,0.8604651162790696,0.9593520720281283,0.9263026130496009
"Information Architecture, Adobe Xd",Prototyping,0.0385,0.0415,0.037,0.961038961038961,23.157565326240025,1.0,0.035402249999999996,24.60149999999999,0.9951300754732892,0.8604651162790696,0.9593520720281283,0.9263026130496009
Usability Testing,"Wireframing, Information Architecture",0.0415,0.0385,0.037,0.8915662650602408,23.15756532624002,1.0,0.035402249999999996,8.867166666666657,0.9982447235968362,0.8604651162790696,0.887224404638836,0.9263026130496009
Prototyping,"User Research, Adobe Xd",0.0415,0.0385,0.037,0.8915662650602408,23.15756532624002,1.0,0.035402249999999996,8.867166666666657,0.9982447235968362,0.8604651162790696,0.887224404638836,0.9263026130496009
Adobe Xd,"Wireframing, Information Architecture",0.0415,0.0385,0.037,0.8915662650602408,23.15756532624002,1.0,0.035402249999999996,8.867166666666657,0.9982447235968362,0.8604651162790696,0.887224404638836,0.9263026130496009
Prototyping,"Information Architecture, Adobe Xd",0.0415,0.0385,0.037,0.8915662650602408,23.15756532624002,1.0,0.035402249999999996,8.867166666666657,0.9982447235968362,0.8604651162790696,0.887224404638836,0.9263026130496009
"Prototyping, Usability Testing",Information Architecture,0.0395,0.041,0.0375,0.9493670886075949,23.155294844087678,1.0,0.035880499999999996,18.94024999999998,0.9961617213256982,0.8720930232558138,0.9472023864521323,0.9320006174745291
Information Architecture,"User Research, Usability Testing",0.041,0.0395,0.0375,0.9146341463414633,23.155294844087678,1.0,0.035880499999999996,11.251571428571419,0.9977198470629128,0.8720930232558138,0.9111235256027729,0.9320006174745291
"User Research, Usability Testing",Information Architecture,0.0395,0.041,0.0375,0.9493670886075949,23.155294844087678,1.0,0.035880499999999996,18.94024999999998,0.9961617213256982,0.8720930232558138,0.9472023864521323,0.9320006174745291
"Wireframing, User Research",Visual Design,0.0395,0.041,0.0375,0.9493670886075949,23.155294844087678,1.0,0.035880499999999996,18.94024999999998,0.9961617213256982,0.8720930232558138,0.9472023864521323,0.9320006174745291
"User Research, Usability Testing",Visual Design,0.0395,0.041,0.0375,0.9493670886075949,23.155294844087678,1.0,0.035880499999999996,18.94024999999998,0.9961617213256982,0.8720930232558138,0.9472023864521323,0.9320006174745291
Visual Design,"User Research, Usability Testing",0.041,0.0395,0.0375,0.9146341463414633,23.155294844087678,1.0,0.035880499999999996,11.251571428571419,0.9977198470629128,0.8720930232558138,0.9111235256027729,0.9320006174745291
"Figma, Usability Testing",Visual Design,0.0395,0.041,0.0375,0.9493670886075949,23.155294844087678,1.0,0.035880499999999996,18.94024999999998,0.9961617213256982,0.8720930232558138,0.9472023864521323,0.9320006174745291
Visual Design,"Usability Testing, Adobe Xd",0.041,0.0395,0.0375,0.9146341463414633,23.155294844087678,1.0,0.035880499999999996,11.251571428571419,0.9977198470629128,0.8720930232558138,0.9111235256027729,0.9320006174745291
"Usability Testing, Adobe Xd",Visual Design,0.0395,0.041,0.0375,0.9493670886075949,23.155294844087678,1.0,0.035880499999999996,18.94024999999998,0.9961617213256982,0.8720930232558138,0.9472023864521323,0.9320006174745291
Information Architecture,"Prototyping, User Research",0.041,0.0395,0.0375,0.9146341463414633,23.155294844087678,1.0,0.035880499999999996,11.251571428571419,0.9977198470629128,0.8720930232558138,0.9111235256027729,0.9320006174745291
Information Architecture,"Prototyping, Usability Testing",0.041,0.0395,0.0375,0.9146341463414633,23.155294844087678,1.0,0.035880499999999996,11.251571428571419,0.9977198470629128,0.8720930232558138,0.9111235256027729,0.9320006174745291
"Prototyping, User Research",Information Architecture,0.0395,0.041,0.0375,0.9493670886075949,23.155294844087678,1.0,0.035880499999999996,18.94024999999998,0.9961617213256982,0.8720930232558138,0.9472023864521323,0.9320006174745291
Visual Design,"Wireframing, User Research",0.041,0.0395,0.0375,0.9146341463414633,23.155294844087678,1.0,0.035880499999999996,11.251571428571419,0.9977198470629128,0.8720930232558138,0.9111235256027729,0.9320006174745291
Visual Design,"Figma, Usability Testing",0.041,0.0395,0.0375,0.9146341463414633,23.155294844087678,1.0,0.035880499999999996,11.251571428571419,0.9977198470629128,0.8720930232558138,0.9111235256027729,0.9320006174745291
Usability Testing,"Visual Design, Information Architecture",0.0415,0.038,0.0365,0.8795180722891566,23.145212428662017,1.0,0.034922999999999996,7.984599999999996,0.9982206787146012,0.8488372093023254,0.8747589109034891,0.9200221940393152
"Visual Design, Information Architecture",Usability Testing,0.038,0.0415,0.0365,0.9605263157894737,23.145212428662013,1.0,0.034922999999999996,24.281999999999993,0.9945888986984877,0.8488372093023254,0.9588172308706038,0.9200221940393152
Visual Design,"Information Architecture, User Research",0.041,0.039,0.037,0.9024390243902438,23.139462163852407,1.0,0.035400999999999995,9.85024999999999,0.9976890341853846,0.8604651162790696,0.8984797340169031,0.9255784865540962
"Visual Design, User Research",Information Architecture,0.039,0.041,0.037,0.9487179487179487,23.139462163852407,1.0,0.035400999999999995,18.700499999999984,0.9956126782349466,0.8604651162790696,0.9465254939707494,0.9255784865540962
"Information Architecture, User Research",Visual Design,0.039,0.041,0.037,0.9487179487179487,23.139462163852407,1.0,0.035400999999999995,18.700499999999984,0.9956126782349466,0.8604651162790696,0.9465254939707494,0.9255784865540962
Information Architecture,"Visual Design, User Research",0.041,0.039,0.037,0.9024390243902438,23.139462163852407,1.0,0.035400999999999995,9.85024999999999,0.9976890341853846,0.8604651162790696,0.8984797340169031,0.9255784865540962
"Prototyping, Adobe Xd",Information Architecture,0.039,0.041,0.037,0.9487179487179487,23.139462163852407,1.0,0.035400999999999995,18.700499999999984,0.9956126782349466,0.8604651162790696,0.9465254939707494,0.9255784865540962
"Prototyping, Information Architecture",Visual Design,0.039,0.041,0.037,0.9487179487179487,23.139462163852407,1.0,0.035400999999999995,18.700499999999984,0.9956126782349466,0.8604651162790696,0.9465254939707494,0.9255784865540962
Information Architecture,"Prototyping, Adobe Xd",0.041,0.039,0.037,0.9024390243902438,23.139462163852407,1.0,0.035400999999999995,9.85024999999999,0.9976890341853846,0.8604651162790696,0.8984797340169031,0.9255784865540962
Visual Design,"Prototyping, Information Architecture",0.041,0.039,0.037,0.9024390243902438,23.139462163852407,1.0,0.035400999999999995,9.85024999999999,0.9976890341853846,0.8604651162790696,0.8984797340169031,0.9255784865540962
"Information Architecture, Usability Testing",Visual Design,0.0385,0.041,0.0365,0.948051948051948,23.123218245169465,1.0,0.034921499999999994,18.460749999999994,0.9950633641784026,0.8488372093023254,0.9458310198664734,0.9191479252454862
"User Research, Adobe Xd",Information Architecture,0.0385,0.041,0.0365,0.948051948051948,23.123218245169465,1.0,0.034921499999999994,18.460749999999994,0.9950633641784026,0.8488372093023254,0.9458310198664734,0.9191479252454862
"User Research, Adobe Xd",Visual Design,0.0385,0.041,0.0365,0.948051948051948,23.123218245169465,1.0,0.034921499999999994,18.460749999999994,0.9950633641784026,0.8488372093023254,0.9458310198664734,0.9191479252454862
Visual Design,"Information Architecture, Usability Testing",0.041,0.0385,0.0365,0.8902439024390243,23.12321824516946,1.0,0.034921499999999994,8.760333333333326,0.9976573771194307,0.8488372093023254,0.8858490925002853,0.9191479252454862
Visual Design,"User Research, Adobe Xd",0.041,0.0385,0.0365,0.8902439024390243,23.12321824516946,1.0,0.034921499999999994,8.760333333333326,0.9976573771194307,0.8488372093023254,0.8858490925002853,0.9191479252454862
Information Architecture,"User Research, Adobe Xd",0.041,0.0385,0.0365,0.8902439024390243,23.12321824516946,1.0,0.034921499999999994,8.760333333333326,0.9976573771194307,0.8488372093023254,0.8858490925002853,0.9191479252454862
"Mvp, Data Science",Market Research,0.036,0.0415,0.0345,0.9583333333333335,23.09236947791165,1.0,0.033006,23.004000000000083,0.9924228756990798,0.8023255813953489,0.9565292992523041,0.8948293172690764
Market Research,"Mvp, Data Science",0.0415,0.036,0.0345,0.8313253012048193,23.09236947791165,1.0,0.033006,5.715142857142857,0.998117529654578,0.8023255813953489,0.8250262460630905,0.8948293172690764
"Teamwork, Usability Testing",Wireframing,0.0315,0.042,0.0305,0.9682539682539683,23.053665910808768,1.0,0.029176999999999998,30.177,0.9877366554668787,0.7093023255813952,0.9668621798058123,0.8472222222222222
Wireframing,"Teamwork, Usability Testing",0.042,0.0315,0.0305,0.7261904761904762,23.053665910808768,1.0,0.029176999999999998,3.5371304347826085,0.9985625791437078,0.7093023255813952,0.717284952184281,0.8472222222222222
Wireframing,"Visual Design, Teamwork",0.042,0.0315,0.0305,0.7261904761904762,23.053665910808768,1.0,0.029176999999999998,3.5371304347826085,0.9985625791437078,0.7093023255813952,0.717284952184281,0.8472222222222222
"Visual Design, Teamwork",Wireframing,0.0315,0.042,0.0305,0.9682539682539683,23.053665910808768,1.0,0.029176999999999998,30.177,0.9877366554668787,0.7093023255813952,0.9668621798058123,0.8472222222222222
"Prototyping, Teamwork",Usability Testing,0.032,0.0415,0.0305,0.953125,22.966867469879517,1.0,0.029172,20.448,0.9880774962742176,0.7093023255813952,0.951095461658842,0.8440323795180722
"Mvp, User Research",Market Research,0.032,0.0415,0.0305,0.953125,22.966867469879517,1.0,0.029172,20.448,0.9880774962742176,0.7093023255813952,0.951095461658842,0.8440323795180722
Market Research,"Mvp, User Research",0.0415,0.032,0.0305,0.7349397590361445,22.966867469879514,1.0,0.029172,3.651999999999999,0.9978706482978014,0.7093023255813952,0.7261774370208104,0.8440323795180722
Usability Testing,"Prototyping, Teamwork",0.0415,0.032,0.0305,0.7349397590361445,22.966867469879514,1.0,0.029172,3.651999999999999,0.9978706482978014,0.7093023255813952,0.7261774370208104,0.8440323795180722
Usability Testing,Wireframing,0.0415,0.042,0.04,0.963855421686747,22.948938611589213,1.0,0.038257,26.50466666666666,0.9978351591027648,0.9195402298850575,0.9622707950801117,0.9581181870338497
Wireframing,Adobe Xd,0.042,0.0415,0.04,0.9523809523809523,22.948938611589213,1.0,0.038257,20.128499999999978,0.9983559498956158,0.9195402298850575,0.9503191991454901,0.9581181870338497
Wireframing,Usability Testing,0.042,0.0415,0.04,0.9523809523809523,22.948938611589213,1.0,0.038257,20.128499999999978,0.9983559498956158,0.9195402298850575,0.9503191991454901,0.9581181870338497
"Design Systems, Teamwork",Usability Testing,0.0315,0.0415,0.03,0.9523809523809523,22.948938611589213,1.0,0.02869275,20.128499999999978,0.9875322663913267,0.697674418604651,0.9503191991454901,0.8376362593230062
Adobe Xd,Wireframing,0.0415,0.042,0.04,0.963855421686747,22.948938611589213,1.0,0.038257,26.50466666666666,0.9978351591027648,0.9195402298850575,0.9622707950801117,0.9581181870338497
"Wireframing, Teamwork",Adobe Xd,0.0315,0.0415,0.03,0.9523809523809523,22.948938611589213,1.0,0.02869275,20.128499999999978,0.9875322663913267,0.697674418604651,0.9503191991454901,0.8376362593230062
"Teamwork, Usability Testing",Adobe Xd,0.0315,0.0415,0.03,0.9523809523809523,22.948938611589213,1.0,0.02869275,20.128499999999978,0.9875322663913267,0.697674418604651,0.9503191991454901,0.8376362593230062
Adobe Xd,"Teamwork, Usability Testing",0.0415,0.0315,0.03,0.7228915662650601,22.94893861158921,1.0,0.02869275,3.4950217391304332,0.9978351591027648,0.697674418604651,0.7138787467889108,0.8376362593230062
Adobe Xd,"Wireframing, Teamwork",0.0415,0.0315,0.03,0.7228915662650601,22.94893861158921,1.0,0.02869275,3.4950217391304332,0.9978351591027648,0.697674418604651,0.7138787467889108,0.8376362593230062
Usability Testing,"Design Systems, Teamwork",0.0415,0.0315,0.03,0.7228915662650601,22.94893861158921,1.0,0.02869275,3.4950217391304332,0.9978351591027648,0.697674418604651,0.7138787467889108,0.8376362593230062
Usability Testing,Adobe Xd,0.0415,0.0415,0.0395,0.9518072289156626,22.935113949775,1.0,0.03777775,19.88887499999998,0.9978077560534326,0.9080459770114941,0.9497206352797732,0.9518072289156626
Usability Testing,Prototyping,0.0415,0.0415,0.0395,0.9518072289156626,22.935113949775,1.0,0.03777775,19.88887499999998,0.9978077560534326,0.9080459770114941,0.9497206352797732,0.9518072289156626
Prototyping,Usability Testing,0.0415,0.0415,0.0395,0.9518072289156626,22.935113949775,1.0,0.03777775,19.88887499999998,0.9978077560534326,0.9080459770114941,0.9497206352797732,0.9518072289156626
Adobe Xd,Usability Testing,0.0415,0.0415,0.0395,0.9518072289156626,22.935113949775,1.0,0.03777775,19.88887499999998,0.9978077560534326,0.9080459770114941,0.9497206352797732,0.9518072289156626
Usability Testing,Visual Design,0.0415,0.041,0.039,0.9397590361445782,22.920952101087273,1.0,0.0372985,15.919399999999978,0.99777965036181,0.8965517241379309,0.937183562194555,0.9454892741698501
Information Architecture,Prototyping,0.041,0.0415,0.039,0.9512195121951219,22.920952101087273,1.0,0.0372985,19.649249999999984,0.9972594315660009,0.8965517241379309,0.9491074722953802,0.9454892741698501
Prototyping,Information Architecture,0.0415,0.041,0.039,0.9397590361445782,22.920952101087273,1.0,0.0372985,15.919399999999978,0.99777965036181,0.8965517241379309,0.937183562194555,0.9454892741698501
Visual Design,Usability Testing,0.041,0.0415,0.039,0.9512195121951219,22.920952101087273,1.0,0.0372985,19.649249999999984,0.9972594315660009,0.8965517241379309,0.9491074722953802,0.9454892741698501
Wireframing,"Design Systems, Usability Testing",0.042,0.04,0.0385,0.9166666666666666,22.916666666666664,1.0,0.03682,11.519999999999994,0.998291895995445,0.8850574712643677,0.9131944444444444,0.9395833333333333
"Design Systems, Usability Testing",Wireframing,0.04,0.042,0.0385,0.9625,22.916666666666664,1.0,0.03682,25.54666666666668,0.9962121212121212,0.8850574712643677,0.9608559498956158,0.9395833333333333
"User Research, Figma",Wireframing,0.04,0.042,0.0385,0.9625,22.916666666666664,1.0,0.03682,25.54666666666668,0.9962121212121212,0.8850574712643677,0.9608559498956158,0.9395833333333333
"Design Systems, Adobe Xd",Wireframing,0.04,0.042,0.0385,0.9625,22.916666666666664,1.0,0.03682,25.54666666666668,0.9962121212121212,0.8850574712643677,0.9608559498956158,0.9395833333333333
Wireframing,"Design Systems, Adobe Xd",0.042,0.04,0.0385,0.9166666666666666,22.916666666666664,1.0,0.03682,11.519999999999994,0.998291895995445,0.8850574712643677,0.9131944444444444,0.9395833333333333
Wireframing,"User Research, Figma",0.042,0.04,0.0385,0.9166666666666666,22.916666666666664,1.0,0.03682,11.519999999999994,0.998291895995445,0.8850574712643677,0.9131944444444444,0.9395833333333333
Usability Testing,"Wireframing, Design Systems",0.0415,0.0405,0.0385,0.927710843373494,22.906440577123306,1.0,0.03681925,13.273083333333332,0.9977508146522232,0.8850574712643677,0.9246595553658092,0.9391640636620556
Usability Testing,"Wireframing, Figma",0.0415,0.0405,0.0385,0.927710843373494,22.906440577123306,1.0,0.03681925,13.273083333333332,0.9977508146522232,0.8850574712643677,0.9246595553658092,0.9391640636620556
"Wireframing, Design Systems",Usability Testing,0.0405,0.0415,0.0385,0.9506172839506173,22.906440577123306,1.0,0.03681925,19.409625000000002,0.9967109492904177,0.8850574712643677,0.9484791694842121,0.9391640636620556
"Wireframing, Design Systems",Adobe Xd,0.0405,0.0415,0.0385,0.9506172839506173,22.906440577123306,1.0,0.03681925,19.409625000000002,0.9967109492904177,0.8850574712643677,0.9484791694842121,0.9391640636620556
"Wireframing, Figma",Usability Testing,0.0405,0.0415,0.0385,0.9506172839506173,22.906440577123306,1.0,0.03681925,19.409625000000002,0.9967109492904177,0.8850574712643677,0.9484791694842121,0.9391640636620556
Adobe Xd,"Wireframing, Design Systems",0.0415,0.0405,0.0385,0.927710843373494,22.906440577123306,1.0,0.03681925,13.273083333333332,0.9977508146522232,0.8850574712643677,0.9246595553658092,0.9391640636620556
"Prototyping, Usability Testing",Wireframing,0.0395,0.042,0.038,0.9620253164556962,22.905364677516577,1.0,0.036341,25.227333333333345,0.9956711142771035,0.8735632183908045,0.9603604555904971,0.9333936106088004
"User Research, Usability Testing",Wireframing,0.0395,0.042,0.038,0.9620253164556962,22.905364677516577,1.0,0.036341,25.227333333333345,0.9956711142771035,0.8735632183908045,0.9603604555904971,0.9333936106088004
Wireframing,"User Research, Usability Testing",0.042,0.0395,0.038,0.9047619047619047,22.905364677516573,1.0,0.036341,10.08524999999999,0.9982694209427535,0.8735632183908045,0.9008452938697602,0.9333936106088004
